Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,Year
0 days 01:32:27.953000,TSU,22,0 days 00:01:33.424000,19.0,2.0,,,0 days 00:00:29.926000,0 days 00:00:37.630000,0 days 00:00:25.868000,0 days 01:31:24.455000,0 days 01:32:02.085000,0 days 01:32:27.953000,292.0,254.0,246.0,301.0,False,HARD,5.0,True,AlphaTauri,0 days 01:30:54.529000,,1,18.0,,,False,True,Silverstone,2023
0 days 01:34:01.234000,TSU,22,0 days 00:01:33.281000,20.0,2.0,,,0 days 00:00:29.873000,0 days 00:00:37.591000,0 days 00:00:25.817000,0 days 01:32:57.826000,0 days 01:33:35.417000,0 days 01:34:01.234000,291.0,253.0,246.0,300.0,False,HARD,6.0,True,AlphaTauri,0 days 01:32:27.953000,,1,18.0,,,False,True,Silverstone,2023
0 days 01:35:34.423000,TSU,22,0 days 00:01:33.189000,21.0,2.0,,,0 days 00:00:29.891000,0 days 00:00:37.549000,0 days 00:00:25.749000,0 days 01:34:31.125000,0 days 01:35:08.674000,0 days 01:35:34.423000,290.0,253.0,246.0,300.0,False,HARD,7.0,True,AlphaTauri,0 days 01:34:01.234000,,1,18.0,,,False,True,Silverstone,2023
0 days 01:37:07.427000,TSU,22,0 days 00:01:33.004000,22.0,2.0,,,0 days 00:00:29.825000,0 days 00:00:37.520000,0 days 00:00:25.659000,0 days 01:36:04.248000,0 days 01:36:41.768000,0 days 01:37:07.427000,290.0,253.0,246.0,300.0,False,HARD,8.0,True,AlphaTauri,0 days 01:35:34.423000,,1,18.0,,,False,True,Silverstone,2023
0 days 01:38:40.525000,TSU,22,0 days 00:01:33.098000,23.0,2.0,,,0 days 00:00:29.835000,0 days 00:00:37.476000,0 days 00:00:25.787000,0 days 01:37:37.262000,0 days 01:38:14.738000,0 days 01:38:40.525000,291.0,255.0,246.0,301.0,False,HARD,9.0,True,AlphaTauri,0 days 01:37:07.427000,,1,18.0,,,False,True,Silverstone,2023
0 days 01:40:13.730000,TSU,22,0 days 00:01:33.205000,24.0,2.0,,,0 days 00:00:29.931000,0 days 00:00:37.591000,0 days 00:00:25.683000,0 days 01:39:10.456000,0 days 01:39:48.047000,0 days 01:40:13.730000,288.0,254.0,246.0,303.0,False,HARD,10.0,True,AlphaTauri,0 days 01:38:40.525000,,1,18.0,,,False,True,Silverstone,2023
0 days 01:41:46.954000,TSU,22,0 days 00:01:33.224000,25.0,2.0,,,0 days 00:00:29.895000,0 days 00:00:37.664000,0 days 00:00:25.665000,0 days 01:40:43.625000,0 days 01:41:21.289000,0 days 01:41:46.954000,290.0,256.0,247.0,301.0,False,HARD,11.0,True,AlphaTauri,0 days 01:40:13.730000,,1,17.0,,,False,True,Silverstone,2023
0 days 01:43:20.273000,TSU,22,0 days 00:01:33.319000,26.0,2.0,,,0 days 00:00:29.958000,0 days 00:00:37.671000,0 days 00:00:25.690000,0 days 01:42:16.912000,0 days 01:42:54.583000,0 days 01:43:20.273000,291.0,253.0,247.0,302.0,False,HARD,12.0,True,AlphaTauri,0 days 01:41:46.954000,,1,17.0,,,False,True,Silverstone,2023
0 days 01:44:53.691000,TSU,22,0 days 00:01:33.418000,27.0,2.0,,,0 days 00:00:29.986000,0 days 00:00:37.807000,0 days 00:00:25.625000,0 days 01:43:50.259000,0 days 01:44:28.066000,0 days 01:44:53.691000,290.0,254.0,247.0,302.0,False,HARD,13.0,True,AlphaTauri,0 days 01:43:20.273000,,1,17.0,,,False,True,Silverstone,2023
0 days 01:46:26.966000,TSU,22,0 days 00:01:33.275000,28.0,2.0,,,0 days 00:00:29.880000,0 days 00:00:37.676000,0 days 00:00:25.719000,0 days 01:45:23.571000,0 days 01:46:01.247000,0 days 01:46:26.966000,294.0,253.0,247.0,304.0,False,HARD,14.0,True,AlphaTauri,0 days 01:44:53.691000,,1,16.0,,,False,True,Silverstone,2023
0 days 01:48:00.084000,TSU,22,0 days 00:01:33.118000,29.0,2.0,,,0 days 00:00:29.929000,0 days 00:00:37.597000,0 days 00:00:25.592000,0 days 01:46:56.895000,0 days 01:47:34.492000,0 days 01:48:00.084000,292.0,255.0,247.0,304.0,False,HARD,15.0,True,AlphaTauri,0 days 01:46:26.966000,,1,16.0,,,False,True,Silverstone,2023
0 days 01:49:33.295000,TSU,22,0 days 00:01:33.211000,30.0,2.0,,,0 days 00:00:29.940000,0 days 00:00:37.599000,0 days 00:00:25.672000,0 days 01:48:30.024000,0 days 01:49:07.623000,0 days 01:49:33.295000,292.0,256.0,247.0,305.0,False,HARD,16.0,True,AlphaTauri,0 days 01:48:00.084000,,1,15.0,,,False,True,Silverstone,2023
0 days 01:51:06.574000,TSU,22,0 days 00:01:33.279000,31.0,2.0,,,0 days 00:00:30.026000,0 days 00:00:37.617000,0 days 00:00:25.636000,0 days 01:50:03.321000,0 days 01:50:40.938000,0 days 01:51:06.574000,291.0,255.0,247.0,306.0,False,HARD,17.0,True,AlphaTauri,0 days 01:49:33.295000,,1,15.0,,,False,True,Silverstone,2023
0 days 01:52:53.653000,TSU,22,0 days 00:01:47.079000,32.0,2.0,,0 days 01:52:47.743000,0 days 00:00:29.993000,0 days 00:00:47.773000,0 days 00:00:29.313000,0 days 01:51:36.567000,0 days 01:52:24.340000,0 days 01:52:53.653000,295.0,226.0,,245.0,False,HARD,18.0,True,AlphaTauri,0 days 01:51:06.574000,,126,13.0,,,False,False,Silverstone,2023
0 days 01:55:19.516000,TSU,22,0 days 00:02:25.863000,33.0,3.0,0 days 01:53:16.352000,,0 days 00:01:02.610000,0 days 00:00:48.455000,0 days 00:00:34.798000,0 days 01:53:56.263000,0 days 01:54:44.718000,0 days 01:55:19.516000,191.0,203.0,181.0,131.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:52:53.653000,,64,16.0,,,False,False,Silverstone,2023
0 days 01:57:26.553000,TSU,22,0 days 00:02:07.037000,34.0,3.0,,,0 days 00:00:42.901000,0 days 00:00:50.853000,0 days 00:00:33.283000,0 days 01:56:02.417000,0 days 01:56:53.270000,0 days 01:57:26.553000,146.0,167.0,170.0,144.0,False,SOFT,2.0,True,AlphaTauri,0 days 01:55:19.516000,,4,15.0,,,False,False,Silverstone,2023
0 days 01:59:20.772000,TSU,22,0 days 00:01:54.219000,35.0,3.0,,,0 days 00:00:36.295000,0 days 00:00:42.248000,0 days 00:00:35.676000,0 days 01:58:02.848000,0 days 01:58:45.096000,0 days 01:59:20.772000,218.0,242.0,83.0,276.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:57:26.553000,,4,15.0,,,False,False,Silverstone,2023
0 days 02:01:45.612000,TSU,22,0 days 00:02:24.840000,36.0,3.0,,,0 days 00:00:54.813000,0 days 00:00:51.034000,0 days 00:00:38.993000,0 days 02:00:15.585000,0 days 02:01:06.619000,0 days 02:01:45.612000,186.0,90.0,212.0,242.0,False,SOFT,4.0,True,AlphaTauri,0 days 01:59:20.772000,,4,16.0,,,False,False,Silverstone,2023
0 days 02:04:09.130000,TSU,22,0 days 00:02:23.518000,37.0,3.0,,,0 days 00:00:51.597000,0 days 00:00:51.999000,0 days 00:00:39.922000,0 days 02:02:37.209000,0 days 02:03:29.208000,0 days 02:04:09.130000,121.0,107.0,93.0,265.0,False,SOFT,5.0,True,AlphaTauri,0 days 02:01:45.612000,,4,15.0,,,False,False,Silverstone,2023
0 days 02:06:19.880000,TSU,22,0 days 00:02:10.750000,38.0,3.0,,,0 days 00:00:40.578000,0 days 00:00:53.593000,0 days 00:00:36.579000,0 days 02:04:49.708000,0 days 02:05:43.301000,0 days 02:06:19.880000,277.0,177.0,253.0,211.0,False,SOFT,6.0,True,AlphaTauri,0 days 02:04:09.130000,,41,15.0,,,False,False,Silverstone,2023
0 days 02:07:52.762000,TSU,22,0 days 00:01:32.882000,39.0,3.0,,,0 days 00:00:29.280000,0 days 00:00:37.783000,0 days 00:00:25.819000,0 days 02:06:49.160000,0 days 02:07:26.943000,0 days 02:07:52.762000,311.0,259.0,247.0,310.0,True,SOFT,7.0,True,AlphaTauri,0 days 02:06:19.880000,,1,15.0,,,False,True,Silverstone,2023
0 days 02:09:25.694000,TSU,22,0 days 00:01:32.932000,40.0,3.0,,,0 days 00:00:29.480000,0 days 00:00:37.484000,0 days 00:00:25.968000,0 days 02:08:22.242000,0 days 02:08:59.726000,0 days 02:09:25.694000,299.0,259.0,249.0,313.0,False,SOFT,8.0,True,AlphaTauri,0 days 02:07:52.762000,,1,15.0,,,False,True,Silverstone,2023
0 days 02:10:59.015000,TSU,22,0 days 00:01:33.321000,41.0,3.0,,,0 days 00:00:29.282000,0 days 00:00:38.520000,0 days 00:00:25.519000,0 days 02:09:54.976000,0 days 02:10:33.496000,0 days 02:10:59.015000,323.0,260.0,248.0,330.0,False,SOFT,9.0,True,AlphaTauri,0 days 02:09:25.694000,,1,16.0,,,False,True,Silverstone,2023
0 days 02:12:31.321000,TSU,22,0 days 00:01:32.306000,42.0,3.0,,,0 days 00:00:29.231000,0 days 00:00:37.401000,0 days 00:00:25.674000,0 days 02:11:28.246000,0 days 02:12:05.647000,0 days 02:12:31.321000,320.0,257.0,248.0,330.0,True,SOFT,10.0,True,AlphaTauri,0 days 02:10:59.015000,,1,16.0,,,False,True,Silverstone,2023
0 days 02:14:03.893000,TSU,22,0 days 00:01:32.572000,43.0,3.0,,,0 days 00:00:29.334000,0 days 00:00:37.382000,0 days 00:00:25.856000,0 days 02:13:00.655000,0 days 02:13:38.037000,0 days 02:14:03.893000,319.0,255.0,248.0,311.0,False,SOFT,11.0,True,AlphaTauri,0 days 02:12:31.321000,,1,16.0,,,False,True,Silverstone,2023
0 days 02:15:36.427000,TSU,22,0 days 00:01:32.534000,44.0,3.0,,,0 days 00:00:29.467000,0 days 00:00:37.416000,0 days 00:00:25.651000,0 days 02:14:33.360000,0 days 02:15:10.776000,0 days 02:15:36.427000,300.0,257.0,247.0,311.0,False,SOFT,12.0,True,AlphaTauri,0 days 02:14:03.893000,,1,16.0,,,False,True,Silverstone,2023
0 days 02:17:08.921000,TSU,22,0 days 00:01:32.494000,45.0,3.0,,,0 days 00:00:29.489000,0 days 00:00:37.370000,0 days 00:00:25.635000,0 days 02:16:05.916000,0 days 02:16:43.286000,0 days 02:17:08.921000,304.0,260.0,247.0,310.0,False,SOFT,13.0,True,AlphaTauri,0 days 02:15:36.427000,,1,16.0,,,False,True,Silverstone,2023
0 days 02:18:41.456000,TSU,22,0 days 00:01:32.535000,46.0,3.0,,,0 days 00:00:29.434000,0 days 00:00:37.544000,0 days 00:00:25.557000,0 days 02:17:38.355000,0 days 02:18:15.899000,0 days 02:18:41.456000,304.0,259.0,248.0,311.0,False,SOFT,14.0,True,AlphaTauri,0 days 02:17:08.921000,,1,15.0,,,False,True,Silverstone,2023
0 days 02:20:13.747000,TSU,22,0 days 00:01:32.291000,47.0,3.0,,,0 days 00:00:29.342000,0 days 00:00:37.384000,0 days 00:00:25.565000,0 days 02:19:10.798000,0 days 02:19:48.182000,0 days 02:20:13.747000,305.0,256.0,247.0,311.0,True,SOFT,15.0,True,AlphaTauri,0 days 02:18:41.456000,,1,15.0,,,False,True,Silverstone,2023
0 days 02:21:45.831000,TSU,22,0 days 00:01:32.084000,48.0,3.0,,,0 days 00:00:29.292000,0 days 00:00:37.265000,0 days 00:00:25.527000,0 days 02:20:43.039000,0 days 02:21:20.304000,0 days 02:21:45.831000,303.0,257.0,247.0,309.0,True,SOFT,16.0,True,AlphaTauri,0 days 02:20:13.747000,,1,15.0,,,False,True,Silverstone,2023
0 days 02:23:18.335000,TSU,22,0 days 00:01:32.504000,49.0,3.0,,,0 days 00:00:29.451000,0 days 00:00:37.416000,0 days 00:00:25.637000,0 days 02:22:15.282000,0 days 02:22:52.698000,0 days 02:23:18.335000,301.0,256.0,248.0,308.0,False,SOFT,17.0,True,AlphaTauri,0 days 02:21:45.831000,,1,15.0,,,False,True,Silverstone,2023
0 days 02:24:51.125000,TSU,22,0 days 00:01:32.790000,50.0,3.0,,,0 days 00:00:29.394000,0 days 00:00:37.382000,0 days 00:00:26.014000,0 days 02:23:47.729000,0 days 02:24:25.111000,0 days 02:24:51.125000,301.0,258.0,247.0,309.0,False,SOFT,18.0,True,AlphaTauri,0 days 02:23:18.335000,,1,15.0,,,False,True,Silverstone,2023
0 days 02:26:24.337000,TSU,22,0 days 00:01:33.212000,51.0,3.0,,,0 days 00:00:29.404000,0 days 00:00:37.220000,0 days 00:00:26.588000,0 days 02:25:20.529000,0 days 02:25:57.749000,0 days 02:26:24.337000,298.0,259.0,246.0,307.0,False,SOFT,19.0,True,AlphaTauri,0 days 02:24:51.125000,,1,16.0,,,False,True,Silverstone,2023
0 days 02:27:57.117000,TSU,22,0 days 00:01:32.780000,52.0,3.0,,,0 days 00:00:29.493000,0 days 00:00:37.679000,0 days 00:00:25.608000,0 days 02:26:53.830000,0 days 02:27:31.509000,0 days 02:27:57.117000,317.0,258.0,248.0,310.0,False,SOFT,20.0,True,AlphaTauri,0 days 02:26:24.337000,,1,16.0,,,False,True,Silverstone,2023
0 days 01:03:50.318000,ALB,23,0 days 00:01:41.364000,1.0,1.0,,,,0 days 00:00:39.814000,0 days 00:00:26.347000,,0 days 01:03:24.135000,0 days 01:03:50.432000,301.0,252.0,245.0,308.0,False,MEDIUM,1.0,True,Williams,0 days 01:02:08.731000,,1,10.0,,,False,False,Silverstone,2023
0 days 01:05:25.322000,ALB,23,0 days 00:01:35.004000,2.0,1.0,,,0 days 00:00:29.913000,0 days 00:00:38.718000,0 days 00:00:26.373000,0 days 01:04:20.249000,0 days 01:04:58.967000,0 days 01:05:25.340000,300.0,254.0,246.0,304.0,True,MEDIUM,2.0,True,Williams,0 days 01:03:50.318000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:06:59.131000,ALB,23,0 days 00:01:33.809000,3.0,1.0,,,0 days 00:00:29.457000,0 days 00:00:38.587000,0 days 00:00:25.765000,0 days 01:05:54.797000,0 days 01:06:33.384000,0 days 01:06:59.149000,316.0,255.0,245.0,322.0,True,MEDIUM,3.0,True,Williams,0 days 01:05:25.322000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:08:32.997000,ALB,23,0 days 00:01:33.866000,4.0,1.0,,,0 days 00:00:29.454000,0 days 00:00:38.504000,0 days 00:00:25.908000,0 days 01:07:28.603000,0 days 01:08:07.107000,0 days 01:08:33.015000,314.0,252.0,247.0,306.0,False,MEDIUM,4.0,True,Williams,0 days 01:06:59.131000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:10:06.857000,ALB,23,0 days 00:01:33.860000,5.0,1.0,,,0 days 00:00:29.557000,0 days 00:00:38.255000,0 days 00:00:26.048000,0 days 01:09:02.572000,0 days 01:09:40.827000,0 days 01:10:06.875000,299.0,252.0,247.0,300.0,False,MEDIUM,5.0,True,Williams,0 days 01:08:32.997000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:11:41.067000,ALB,23,0 days 00:01:34.210000,6.0,1.0,,,0 days 00:00:29.811000,0 days 00:00:38.423000,0 days 00:00:25.976000,0 days 01:10:36.686000,0 days 01:11:15.109000,0 days 01:11:41.085000,299.0,251.0,246.0,299.0,False,MEDIUM,6.0,True,Williams,0 days 01:10:06.857000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:13:15.166000,ALB,23,0 days 00:01:34.099000,7.0,1.0,,,0 days 00:00:29.761000,0 days 00:00:38.409000,0 days 00:00:25.929000,0 days 01:12:10.846000,0 days 01:12:49.255000,0 days 01:13:15.184000,300.0,252.0,246.0,304.0,False,MEDIUM,7.0,True,Williams,0 days 01:11:41.067000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:14:49.088000,ALB,23,0 days 00:01:33.922000,8.0,1.0,,,0 days 00:00:29.719000,0 days 00:00:38.246000,0 days 00:00:25.957000,0 days 01:13:44.903000,0 days 01:14:23.149000,0 days 01:14:49.106000,299.0,254.0,245.0,306.0,False,MEDIUM,8.0,True,Williams,0 days 01:13:15.166000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:16:22.819000,ALB,23,0 days 00:01:33.731000,9.0,1.0,,,0 days 00:00:29.718000,0 days 00:00:38.119000,0 days 00:00:25.894000,0 days 01:15:18.824000,0 days 01:15:56.943000,0 days 01:16:22.837000,300.0,253.0,246.0,307.0,True,MEDIUM,9.0,True,Williams,0 days 01:14:49.088000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:17:56.864000,ALB,23,0 days 00:01:34.045000,10.0,1.0,,,0 days 00:00:29.780000,0 days 00:00:38.276000,0 days 00:00:25.989000,0 days 01:16:52.617000,0 days 01:17:30.893000,0 days 01:17:56.882000,297.0,252.0,246.0,301.0,False,MEDIUM,10.0,True,Williams,0 days 01:16:22.819000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:19:30.706000,ALB,23,0 days 00:01:33.842000,11.0,1.0,,,0 days 00:00:29.669000,0 days 00:00:38.304000,0 days 00:00:25.869000,0 days 01:18:26.551000,0 days 01:19:04.855000,0 days 01:19:30.724000,297.0,254.0,246.0,302.0,False,MEDIUM,11.0,True,Williams,0 days 01:17:56.864000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:21:04.563000,ALB,23,0 days 00:01:33.857000,12.0,1.0,,,0 days 00:00:29.763000,0 days 00:00:38.231000,0 days 00:00:25.863000,0 days 01:20:00.487000,0 days 01:20:38.718000,0 days 01:21:04.581000,300.0,252.0,247.0,301.0,False,MEDIUM,12.0,True,Williams,0 days 01:19:30.706000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:22:38.314000,ALB,23,0 days 00:01:33.751000,13.0,1.0,,,0 days 00:00:29.879000,0 days 00:00:37.980000,0 days 00:00:25.892000,0 days 01:21:34.460000,0 days 01:22:12.440000,0 days 01:22:38.332000,296.0,254.0,247.0,296.0,False,MEDIUM,13.0,True,Williams,0 days 01:21:04.563000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:24:12.265000,ALB,23,0 days 00:01:33.951000,14.0,1.0,,,0 days 00:00:30.042000,0 days 00:00:38.047000,0 days 00:00:25.862000,0 days 01:23:08.374000,0 days 01:23:46.421000,0 days 01:24:12.283000,295.0,255.0,247.0,300.0,False,MEDIUM,14.0,True,Williams,0 days 01:22:38.314000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:25:46.051000,ALB,23,0 days 00:01:33.786000,15.0,1.0,,,0 days 00:00:29.977000,0 days 00:00:38.032000,0 days 00:00:25.777000,0 days 01:24:42.260000,0 days 01:25:20.292000,0 days 01:25:46.069000,295.0,253.0,247.0,302.0,False,MEDIUM,15.0,True,Williams,0 days 01:24:12.265000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:27:20.394000,ALB,23,0 days 00:01:34.343000,16.0,1.0,,,0 days 00:00:29.955000,0 days 00:00:38.002000,0 days 00:00:26.386000,0 days 01:26:16.024000,0 days 01:26:54.026000,0 days 01:27:20.412000,294.0,255.0,246.0,301.0,False,MEDIUM,16.0,True,Williams,0 days 01:25:46.051000,,1,11.0,,,False,True,Silverstone,2023
0 days 01:28:54.101000,ALB,23,0 days 00:01:33.707000,17.0,1.0,,,0 days 00:00:29.806000,0 days 00:00:38.244000,0 days 00:00:25.657000,0 days 01:27:50.218000,0 days 01:28:28.462000,0 days 01:28:54.119000,313.0,257.0,246.0,321.0,True,MEDIUM,17.0,True,Williams,0 days 01:27:20.394000,,1,11.0,,,False,True,Silverstone,2023
0 days 01:30:27.716000,ALB,23,0 days 00:01:33.615000,18.0,1.0,,,0 days 00:00:29.894000,0 days 00:00:37.859000,0 days 00:00:25.862000,0 days 01:29:24.013000,0 days 01:30:01.872000,0 days 01:30:27.734000,295.0,254.0,247.0,298.0,True,MEDIUM,18.0,True,Williams,0 days 01:28:54.101000,,1,11.0,,,False,True,Silverstone,2023
0 days 01:32:01.370000,ALB,23,0 days 00:01:33.654000,19.0,1.0,,,0 days 00:00:29.949000,0 days 00:00:37.951000,0 days 00:00:25.754000,0 days 01:30:57.683000,0 days 01:31:35.634000,0 days 01:32:01.388000,297.0,254.0,248.0,304.0,False,MEDIUM,19.0,True,Williams,0 days 01:30:27.716000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:33:34.810000,ALB,23,0 days 00:01:33.440000,20.0,1.0,,,0 days 00:00:29.933000,0 days 00:00:37.883000,0 days 00:00:25.624000,0 days 01:32:31.321000,0 days 01:33:09.204000,0 days 01:33:34.828000,295.0,254.0,248.0,301.0,True,MEDIUM,20.0,True,Williams,0 days 01:32:01.370000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:35:08.005000,ALB,23,0 days 00:01:33.195000,21.0,1.0,,,0 days 00:00:29.808000,0 days 00:00:37.695000,0 days 00:00:25.692000,0 days 01:34:04.636000,0 days 01:34:42.331000,0 days 01:35:08.023000,296.0,254.0,248.0,303.0,True,MEDIUM,21.0,True,Williams,0 days 01:33:34.810000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:36:41.026000,ALB,23,0 days 00:01:33.021000,22.0,1.0,,,0 days 00:00:29.746000,0 days 00:00:37.759000,0 days 00:00:25.516000,0 days 01:35:37.769000,0 days 01:36:15.528000,0 days 01:36:41.044000,295.0,255.0,249.0,301.0,True,MEDIUM,22.0,True,Williams,0 days 01:35:08.005000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:38:14.143000,ALB,23,0 days 00:01:33.117000,23.0,1.0,,,0 days 00:00:29.874000,0 days 00:00:37.731000,0 days 00:00:25.512000,0 days 01:37:10.918000,0 days 01:37:48.649000,0 days 01:38:14.161000,295.0,255.0,248.0,304.0,False,MEDIUM,23.0,True,Williams,0 days 01:36:41.026000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:39:47.306000,ALB,23,0 days 00:01:33.163000,24.0,1.0,,,0 days 00:00:29.825000,0 days 00:00:37.690000,0 days 00:00:25.648000,0 days 01:38:43.986000,0 days 01:39:21.676000,0 days 01:39:47.324000,297.0,256.0,248.0,305.0,False,MEDIUM,24.0,True,Williams,0 days 01:38:14.143000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:41:20.680000,ALB,23,0 days 00:01:33.374000,25.0,1.0,,,0 days 00:00:29.880000,0 days 00:00:37.866000,0 days 00:00:25.628000,0 days 01:40:17.204000,0 days 01:40:55.070000,0 days 01:41:20.698000,296.0,256.0,248.0,302.0,False,MEDIUM,25.0,True,Williams,0 days 01:39:47.306000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:42:53.855000,ALB,23,0 days 00:01:33.175000,26.0,1.0,,,0 days 00:00:29.829000,0 days 00:00:37.818000,0 days 00:00:25.528000,0 days 01:41:50.527000,0 days 01:42:28.345000,0 days 01:42:53.873000,295.0,255.0,249.0,301.0,False,MEDIUM,26.0,True,Williams,0 days 01:41:20.680000,,1,10.0,,,False,True,Silverstone,2023
0 days 01:44:26.981000,ALB,23,0 days 00:01:33.126000,27.0,1.0,,,0 days 00:00:29.871000,0 days 00:00:37.863000,0 days 00:00:25.392000,0 days 01:43:23.744000,0 days 01:44:01.607000,0 days 01:44:26.999000,294.0,254.0,249.0,301.0,False,MEDIUM,27.0,True,Williams,0 days 01:42:53.855000,,1,9.0,,,False,True,Silverstone,2023
0 days 01:46:00.065000,ALB,23,0 days 00:01:33.084000,28.0,1.0,,,0 days 00:00:29.824000,0 days 00:00:37.728000,0 days 00:00:25.532000,0 days 01:44:56.823000,0 days 01:45:34.551000,0 days 01:46:00.083000,295.0,254.0,249.0,303.0,False,MEDIUM,28.0,True,Williams,0 days 01:44:26.981000,,1,9.0,,,False,True,Silverstone,2023
0 days 01:47:32.934000,ALB,23,0 days 00:01:32.869000,29.0,1.0,,,0 days 00:00:29.729000,0 days 00:00:37.652000,0 days 00:00:25.488000,0 days 01:46:29.812000,0 days 01:47:07.464000,0 days 01:47:32.952000,296.0,255.0,250.0,303.0,True,MEDIUM,29.0,True,Williams,0 days 01:46:00.065000,,1,7.0,,,False,True,Silverstone,2023
0 days 01:49:05.816000,ALB,23,0 days 00:01:32.882000,30.0,1.0,,,0 days 00:00:29.769000,0 days 00:00:37.638000,0 days 00:00:25.475000,0 days 01:48:02.721000,0 days 01:48:40.359000,0 days 01:49:05.834000,298.0,256.0,250.0,304.0,False,MEDIUM,30.0,True,Williams,0 days 01:47:32.934000,,1,7.0,,,False,True,Silverstone,2023
0 days 01:50:38.632000,ALB,23,0 days 00:01:32.816000,31.0,1.0,,,0 days 00:00:29.701000,0 days 00:00:37.604000,0 days 00:00:25.511000,0 days 01:49:35.535000,0 days 01:50:13.139000,0 days 01:50:38.650000,295.0,256.0,249.0,306.0,True,MEDIUM,31.0,True,Williams,0 days 01:49:05.816000,,1,7.0,,,False,True,Silverstone,2023
0 days 01:52:15.405000,ALB,23,0 days 00:01:36.773000,32.0,1.0,,0 days 01:52:09.478000,0 days 00:00:29.648000,0 days 00:00:37.319000,0 days 00:00:29.806000,0 days 01:51:08.298000,0 days 01:51:45.617000,0 days 01:52:15.423000,298.0,257.0,,306.0,False,MEDIUM,32.0,True,Williams,0 days 01:50:38.632000,,126,6.0,,,False,False,Silverstone,2023
0 days 01:54:42.008000,ALB,23,0 days 00:02:26.603000,33.0,2.0,0 days 01:52:39.118000,,0 days 00:01:02.863000,0 days 00:00:48.740000,0 days 00:00:35,0 days 01:53:18.286000,0 days 01:54:07.026000,0 days 01:54:42.026000,178.0,187.0,111.0,227.0,False,SOFT,5.0,False,Williams,0 days 01:52:15.405000,,64,9.0,,,False,False,Silverstone,2023
0 days 01:56:48.411000,ALB,23,0 days 00:02:06.403000,34.0,2.0,,,0 days 00:00:43.824000,0 days 00:00:49.309000,0 days 00:00:33.270000,0 days 01:55:25.850000,0 days 01:56:15.159000,0 days 01:56:48.429000,179.0,239.0,211.0,260.0,False,SOFT,6.0,False,Williams,0 days 01:54:42.008000,,4,9.0,,,False,False,Silverstone,2023
0 days 01:59:10.976000,ALB,23,0 days 00:02:22.565000,35.0,2.0,,,0 days 00:00:45.648000,0 days 00:00:57.270000,0 days 00:00:39.647000,0 days 01:57:34.077000,0 days 01:58:31.347000,0 days 01:59:10.994000,196.0,179.0,104.0,97.0,False,SOFT,7.0,False,Williams,0 days 01:56:48.411000,,4,9.0,,,False,False,Silverstone,2023
0 days 02:01:36.043000,ALB,23,0 days 00:02:25.067000,36.0,2.0,,,0 days 00:00:53.664000,0 days 00:00:55.317000,0 days 00:00:36.086000,0 days 02:00:04.658000,0 days 02:00:59.975000,0 days 02:01:36.061000,213.0,116.0,220.0,269.0,False,SOFT,8.0,False,Williams,0 days 01:59:10.976000,,4,9.0,,,False,False,Silverstone,2023
